path,dataset_type,defect_type,label,round,split
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/10130_png.rf.4ce9abfda4fdfedb0b2fd82b3760df2b.jpg,Kolektor,surface_defect,normal,3,train_gate_mix
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/10473_png.rf.02fe34abd6346b8aadcc219b52073b76.jpg,Kolektor,surface_defect,normal,3,train_gate_mix
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/11340_png.rf.0608e0dfc76282e4999e068ab4276f35.jpg,Kolektor,surface_defect,normal,3,train_gate_mix
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/20413_png.rf.4568f798d13fcf76d62afcdfdcaa5109.jpg,Kolektor,surface_defect,normal,3,train_gate_mix
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/10272_png.rf.891acceff6ba98f04638db6515dd1cf3.jpg,Kolektor,surface_defect,normal,3,train_gate_mix
/app/data/dataset_type/MVTec/defect_type/grid/normal/208.png,MVTec,grid,normal,3,train_gate_mix
/app/data/dataset_type/NEU/defect_type/Patches/anomaly/Pa_205.bmp,NEU,Patches,anomaly,3,train_gate_mix
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/11686_png.rf.b9f527a2b4893b262df306a30ef9d29d.jpg,Kolektor,surface_defect,normal,3,train_gate_mix
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/20508_png.rf.df32337548ff6d10d6b92df2b5e2e259.jpg,Kolektor,surface_defect,normal,3,train_gate_mix
/app/data/dataset_type/NEU/defect_type/Rolled/anomaly/RS_261.bmp,NEU,Rolled,anomaly,3,train_gate_mix
/app/data/dataset_type/NEU/defect_type/Crazing/anomaly/Cr_52.bmp,NEU,Crazing,anomaly,3,train_gate_mix
/app/data/dataset_type/NEU/defect_type/Crazing/anomaly/Cr_190.bmp,NEU,Crazing,anomaly,3,train_gate_mix
/app/data/dataset_type/NEU/defect_type/Crazing/anomaly/Cr_108.bmp,NEU,Crazing,anomaly,3,train_gate_mix
/app/data/dataset_type/NEU/defect_type/Rolled/anomaly/RS_30.bmp,NEU,Rolled,anomaly,3,train_gate_mix
/app/data/dataset_type/NEU/defect_type/Pitted/anomaly/PS_275.bmp,NEU,Pitted,anomaly,3,train_gate_mix
/app/data/dataset_type/NEU/defect_type/Pitted/anomaly/PS_63.bmp,NEU,Pitted,anomaly,3,train_gate_mix
